date,info by,author_name,author_location,type of review,title,rated,time_posted,paragraph,date_of_experience,reply_author,reply_date,reply_paragraph
2024-09-12 19:31:06,Info for Jennifer,Jennifer,US,Verified,Easy to work with,5.0,2023-07-18T19:50:57.000Z,"It's been very easy working with Winona-described my symptoms in a short questionnaire and had a provider prescribe hormones.  Response is very fast whenever I'm contacting the doctor, the webinars they do are very helpful.  It's still the first couple months on the cream but I've had improvements in mood and better sleep so far.",11 July 2023,,,
2024-09-12 19:31:06,Info for Von B,Von B,US,Verified,Easy and effective,5.0,2023-07-18T04:33:59.000Z,My order came quickly with easy to follow directions. And my symptoms have improved greatly.,13 July 2023,,,
2024-09-12 19:31:06,Info for Vanessa Bump,Vanessa Bump,US,Verified,Awesome service…,5.0,2023-07-18T02:46:28.000Z,Very supportive physician who really listened to me and my situation.  The prescribed medications have been very beneficial.,17 July 2023,,,
2024-09-12 19:31:06,Info for klgehr,klgehr,US,Verified,Fast response from Doctor,5.0,2023-07-18T02:32:53.000Z,"Fast response from Doctor, and solid suggestions and context.",10 July 2023,,,
2024-09-12 19:31:06,Info for JettBlk,JettBlk,US,Verified,You don't have to suffer in silence!!,5.0,2023-07-18T00:29:38.000Z,"I am so happy I found Winona!  I thought I had to suffer in silence with hot flashes, moodiness, insomnia, etc. Menopause was making my life miserable. My sister recommended Winona to me and emailed the link. I did some research and joined a Q&A session hosted by Winona physicians. They answered my questions/concerns and encouraged me to try Winona. I was able to quickly complete the initial assessment and consult with my physician. My medication was prescribed and at my house in about 5 days. My symptoms began to improve in about 30-45 days. Don’t hesitate, you should try Winona.",12 July 2023,,,
2024-09-12 19:31:06,Info for Aimee Benedetto Aimspade,Aimee Benedetto Aimspade,US,,Turned 50!,4.0,2023-07-16T17:48:29.000Z,"I turned 50 this year and was met with THE WORST HOT FLASHES and slowly creeping weight gain around the middle section.  I am 6 weeks into treatment and my hot flashes have greatly diminished to a few times a day from countless a day.  I have gained a few (more) pounds since I started, and my Winona doctor feels it's water weight gain in response to the estrogen and suggested a diuretic for what is hopefully a temporary issue.  I just began sleeping better with less night sweats, but I think I am still far away from what I would call a good night's sleep.  I do, however, take melatonin, and since I increased from 5mg to 10mg, my sleep has improved - -too tired to wake up to the sweats!  Customer service is fantastic and my doctor is very responsive.",16 July 2023,,,
2024-09-12 19:31:06,Info for VS,VS,US,Verified,I trust Winona!,5.0,2023-07-16T14:38:10.000Z,"To start with , I was little skeptical about the bio identical treatment plan initially since I have gone through horrible experiences before with regular HRT elsewhere. Hence I decided not to take any more hormone treatments. Meanwhile I read about Winona in social media and thought I should give it a try for sometime since my menopausal symptoms were really troublesome. It’s been a while since I stated Winona treatment and I was surprised by the results. My menopause symptoms are literally gone and I feel like my old self again. I am feeling like I am in my 20s and 30s again! Can’t believe the results. One key point I would definitely add to my experience is the quick support and response I receive from my doctor and Winona staff. Thank you Winona!",14 July 2023,,,
2024-09-12 19:31:06,Info for Sasha Henry,Sasha Henry,US,Verified,I FEEL so much better,5.0,2023-07-15T22:36:10.000Z,"I FEEL so much better, my periods are not excruciating and the heavy clots have stopped. I have more energy and I am not so emotional.",15 July 2023,,,
2024-09-12 19:31:06,Info for Faye Remmey,Faye Remmey,US,Verified,Winona has been a God sent,5.0,2023-07-15T18:16:14.000Z,Winona has been a God sent. This company provides great care and amazing products. My Winona Dr. responds very quickly to all my questions.  Even if it's late at night. Almost all my menopausal symptoms have vanished and great progress is being made on the last lingering symptom of weight gain. I am sleeping through the night and feeling rested when I wake up. That hasn't happened in years.... I highly recommend Winona to address any ladies menopausal issues....,15 July 2023,,,
2024-09-12 19:31:06,Info for Shannon Carino,Shannon Carino,US,Verified,So easy!,5.0,2023-07-14T22:30:53.000Z,"Easy to sign up, chat with the doctor and get the meds I needed!",14 July 2023,,,
2024-09-12 19:31:06,Info for Jaclyn M.,Jaclyn M.,US,Verified,"If you're on the fence, do it!",5.0,2023-07-13T18:39:15.000Z,"The enrollment and initial stages of getting started were seamless, and receiving the meds in the mail is incredibly convenient. I've had multiple chats with my Winona physician so far and she's been responsive, helpful, and knowledgeable. I'm 10 weeks in, feeling an improvement in my symptoms, and I'm thrilled that I made the decision to do this.",13 July 2023,,,
2024-09-12 19:31:06,Info for Emily Roach,Emily Roach,US,Verified,Love this place,5.0,2023-07-13T13:53:33.000Z,Love this place! Finally I found someone who will listen to my symptoms and want to help. Been to many doctors whose attitudes were just suck it up. I’m feeling so much better.,13 July 2023,,,
2024-09-12 19:31:06,Info for Natalie MacPhail,Natalie MacPhail,CA,Verified,The company and doctor have been great,4.0,2023-07-12T03:21:41.000Z,"The company and doctor have been great.  They quickly respond to questions, make it easy to get in touch and give a genuine sense of caring and concern.  At this initial dosage however, I am not finding much relief in my symptoms",10 July 2023,,,
2024-09-12 19:31:06,Info for Rachel Hanson,Rachel Hanson,US,Verified,Sleep came so quickly!,5.0,2023-07-12T00:15:37.000Z,"Sleep, glorious sleep. I was very suprised how well my sleep got once taking the hormones. I also think that it has helped a little with my middle weight gain, but too soon to tell.",11 July 2023,,,
2024-09-12 19:31:06,Info for Debbie L,Debbie L,US,Verified,Winona is there with support and help…,5.0,2023-07-11T17:30:10.000Z,Winona is there with support and help when you really need it. They made it an easy process to see a doctor right away and get you what you need to put your life and mind and body back on track! I Highly recommend them.,11 July 2023,,,
2024-09-12 19:31:06,Info for Sandra Diaz,Sandra Diaz,US,Verified,I feel better,5.0,2023-07-05T16:23:39.000Z,I feel better. Less hot flashes.,28 June 2023,,,
2024-09-12 19:31:06,Info for Beth,Beth,US,Verified,Immediate results,5.0,2023-06-30T19:02:31.000Z,Immediate results. Very easy and straightforward process.,23 June 2023,,,
2024-09-12 19:31:06,Info for Annette Marie Frank,Annette Marie Frank,US,,I was absolutely so skeptical that…,5.0,2023-06-29T17:33:27.000Z,"I was absolutely so skeptical that anything would help me. I was sluggish, struggling with just every day activities. My hot flashes were horrible and I would have to get up in the middle of the night and change out of my pjs cause I would sweat right through them. Since taking Winona it has completely changed me! I just can’t believe it! I’m so grateful! It took about a week and a half to start feeling it. I’m not getting paid to put this up there. Im not a bot I’m a lady who lives in Burbank Ca, on the verge of turning 51 and I was miserable! I’m telling you, get it! Do not let yourself feel crumby any longer Forever grateful for finding this on instagram!!",16 June 2023,,,
2024-09-12 19:31:08,Info for Becky,Becky,US,,My Hot Flashes are gone,5.0,2023-06-29T17:26:05.000Z,"The Doctor has been extremely supportive and helpful to me. I have had so many problems with my hormones over the past few years. Non of my others had been able to stop my hot flashes.. Yet, with the my Winona Doctor within the first week of my new hormones my hot flashes stopped stopped.  They have never come back I’m so thankful! The hot flashes I had before were so horrible, I do appreciate my Doctors!!! Thank you!!",29 June 2023,,,
2024-09-12 19:31:08,Info for Sind,Sind,US,Verified,Didn't work for me at all,1.0,2023-06-28T03:05:25.000Z,"Didn't work for me at all . No weight loss, no better moods  just an emptier wallet. I used the dhea pills and cream for a good 7 months.",25 October 2022,Reply from By Winona,2023-12-18T17:55:47.000Z,We are sorry to hear that you did not receive the results that you had hoped for! We are unable to locate you as a patient under this name. Please feel free to reach out and we can help you to connect with your Winona doctor. They are available in the patient portal 7 days a week to answer any questions or address any concerns. We hope that we can better help you on this journey!
2024-09-12 19:31:08,Info for Angie Britt,Angie Britt,US,Verified,I was going thru a horrible time with…,5.0,2023-06-23T03:03:19.000Z,I was going thru a horrible time with menopause for the past 6 months. The burning the urgency the moods the hot flashes was all horrible . Since I have started HRT in the second month I have notice a big change and I feel more like myself again. Thank you Winona for giving me back my life ❤️,16 June 2023,,,
2024-09-12 19:31:08,Info for Leens,Leens,US,,You have nothing to lose... just go for it! :),5.0,2023-06-19T01:40:47.000Z,"If you are still thinking about trying Winona, I say go for it because you have nothing to lose. Winona has helped alleviate my cramps, bloating, and breast tenderness. It has also been helpful with improving my sleep habits. It has really helped me feel better.An important note to add is their awesome customer service. I am amazed with how quickly they respond to inquiries and requests, whether it's the doctor or patient services. I can count on an immediate response, and they are always so helpful and incredibly friendly.",18 June 2023,,,
2024-09-12 19:31:08,Info for Cynthia Landry,Cynthia Landry,US,Verified,I'm so impressed!,5.0,2023-06-16T15:54:04.000Z,I am so impressed with the how easy it was to get screened through the onboarding process.  I absolutely love all the education Winona provides.  I am also impressed on how speedy of a response I get when I do have questions.  I highly recommend Winona.,15 June 2023,,,
